0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0 0 0 0 8.29 0.51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.218 0.087 0 0.174 0.174 0.437 9.186 126 937
0.51 0.25 0.49 0 0.04 0.23 0.04 0.32 0.38 0.81 0.21 0.9 0.79 1.24 0.02 0.21 0.36 0.04 3.49 0 1.54 0 1.09 0.36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0.1 0 0 0 0 0.058 0 0.308 0.672 0.128 5.459 193 3243
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.17 0 0 0 0 0 0 4.34 2.17 0 4.34 0 2.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.529 0 0 0 0 4 11 68
0 0 0.68 0 0.68 0 0 0 0 0 0 0 0.34 0 0 0 0 0.34 1.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.68 0 0 0 0 0.173 0 0.463 0 0 1.538 11 80
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 1.01 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0.08 0.564 0 0 0.161 0 1.712 20 137
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.04 0 0 1.02 1.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.174 0 0.174 0 0 1.787 7 59
0 0 0 0 0 0 0 0 0 0.45 0 0.45 0 0 0 0 0 0 0.9 0 0 0 0 0 0 0.45 0.45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.082 0.165 0 0 0 0 1.666 4 40
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0 2.41 0 0.8 0 0 0 0 0 0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0 0.8 0 0 0 0 0.45 0 0 0 0 1.2 4 30
0 0 0.15 0 0.15 0 0 0 0 0 0 0 0 0 0 0 0 0 2.56 2.26 2.11 4.07 0.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.15 0 0 0 0 0.051 0 0.255 0.076 0.46 6.3 37 1216
0 0 0 0 0 1.88 0 0 0 0 0 0 0 0 0 0 0 0 3.77 0 1.88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.307 16 30
0.09 0 0.67 0 0.29 0 0 0 0.19 0.38 0.09 1.35 1.06 0 0 0.29 0.19 0 2.51 0 1.35 0 0 0.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.58 0 0 0 0 0.29 0 0 0.19 0 0.149 0 0.374 0.059 0 9.039 148 1148
0 0.25 0.12 0 0.37 0 0 0.12 0 0.37 0.25 0.37 0.12 0 0 0 0.12 0 0.37 0 0.12 0 0.12 0 2.51 0 0 0 0 0.25 0 0 0.12 0 0 0 0.12 0 0 0 0 0 0 0 0 0 0 0 0.016 0.05 0 0.05 0 0 2.414 25 367
0 0 2.32 0 0 0 0 0 0 2.32 0 0 0 0 1.16 0 0 0 2.32 0 0 0 0 0 0 2.32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.16 0 1.16 0 0 0 0 0.204 0 0 0 0 1.75 11 35
0 0.55 0.55 0 1.11 0.55 2.23 0 0 0.55 0 0.55 0 0 0 0 0 0.55 3.35 0 1.11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.55 0 0 0 0 0.159 0 0.479 0 0.079 16.739 147 385
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.44 0 0 0 1.44 0 0.72 0 1.44 1.44 0 0 0 0 0.114 0.114 0 0.114 1.645 12 51
0 0 0 0 3.44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.307 5 17
0 0 1.39 0 0 0 0 0 0 0 0 0.34 0 0 0 1.04 0 0 4.52 0.34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.04 0.34 0 0 0 0.122 0 0 0 0 1.963 47 108
0 0 0 19.73 0 0 0 0 0 0 0 0.53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.53 0 0 0.53 0 0 0 0 0 0 0 0 0 0 0.087 0 0 0 0 4.786 152 292
0 0 0 0 1.85 0 0 0 0 0 0 0 0 0 0 1.85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85 0 0 0 0 0 0 0 0 0 0 0 0 2.916 7 35
0 0 0 0 0 0 0 0 0 0 0 0.53 0 0 0 0 0 0 0.17 0 0 0 0 0 1.41 1.59 0 0 0 0 0 0 0.17 0 0 0 2.83 0 0 0 2.83 0 0 0 0 3 0 0.17 0.271 0.753 0.12 0 0 0 4.84 20 576
0 0.36 0 0 0 0.36 1.47 0 0 0.36 0.36 0.73 0 0 0 0.36 0 1.1 2.2 0 0.73 0 0.36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.183 0 0.367 0.061 0.122 4 36 264
0 0 0 0 0 0.59 0 2.95 0 0 0 0.59 0.59 0 0.59 5.91 2.95 0.59 1.77 0 1.18 0 0 0.59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.293 0 0 1.69 15 93
0.67 0 0.67 0 0 0 0 0 0 0.67 0 0 0 0 0 0 0 0 1.35 0 1.35 0 0 0 0 0 0 0 0 0 0 0 0 1.35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.362 0 0 3.384 37 132
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22 0 0 2.22 2.22 0 0 0 0 0 0 2.22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.374 0 0 0 1.583 8 19
0 0 0 0 0.44 0 0 0 0 0.88 0 0 0 0 0 0.44 0 0 1.32 0 0 0 0 0 0 0 0 0.44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.44 0 0 0 0 0 0 0 0 1.841 10 186
0 0.48 0.48 0 1.46 0 0.48 0 0 0.97 0.48 0 0 0 0 0.48 0 0 0.97 0.48 1.95 0 0 0.48 0 0 0 0 0 0 0 0 0 0 0 0 1.46 0 0 0.48 0 0 0 0 0 0 0 0 0 0.073 0 0.589 0.294 0 4.85 47 194
0 0 0 0 0 0 0 0 0.64 0 0 0 0 0 0 0 0 0 1.29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.64 0 0 0 0 0.116 0 0.232 0 0 1.551 6 45
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.35 0 0 0.21 0 0 0 0 0 0 0 0 0 0 0 0 0.03 0.06 0 0 0 0 2.444 76 198
0 0 0 0 0 0 0 0 0 1.25 0 1.25 0 0 0 0 0 0 6.25 0 0 0 0 0 0 0 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.246 0 0 0 0 1.076 2 14
0 0 2.06 0 0 0 0 0 0 0 0 1.03 0 0 0 0 0 0 4.12 0 1.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.03 0 0 0 0 0 0 0 0 1 1 16
0 0 1.61 0 0 0 0 0 1.61 0 0 0 0 0 0 0 0 0 4.83 0 0 0 0 0 0 0 0 0 0 3.22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.769 8 23
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.17 0 0 0 0 0.407 0 0.203 0.61 0 4.133 17 62
0 0 0 0 0 0 0 0 0 1.23 0 0 0 0 0 1.23 0 0 1.23 0 0 0 0 0 0 1.23 2.46 0 0 0 0 0 0 0 0 0 1.23 0 1.23 0 0 0 1.23 2.46 1.23 0 0 0 0 0.77 0 0.192 0 0 1.535 12 43
0.7 0 0.7 0 2.83 0 0 0 0 0 0 0 0 0 0 0 0 0.7 3.54 0 2.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.11 0 0 1.083 3 26
0 0 1.04 0 0 0 0 0 0 1.04 0 0 0 0 0 0 0 0 5.2 0 0 0 0 0 1.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08 0 0 0 0 0.211 0 0.422 0 0 1.16 4 29
0 0 0 0 0 3.57 0 0 0 0 0 0 0 0 0 0 0 0 7.14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.57 0 0 0 0 0 0 0 0 1 1 7
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.282 0 0 1 1 8
0 0 0 0 0 0 0 0 0 1.27 0 1.27 0 0 0 0 0 0 0.63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.27 0 0.111 0 0.111 0 0 1.73 7 45
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.729 0 0 1.875 4 15
0 0 0.98 0.49 0 0 0.49 0 0 0.98 0 0.98 0 0 0 2.94 0 0 1.47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.49 0 0 0 0.156 0 0 0.862 0 0 12.148 272 571
0 0 0 0 0 0 0 0 0 0.84 0 0.84 0 0 0 0 0 0 4.2 0 0 0 0 0 1.68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.119 0 0 0 1.454 9 32
0 0 0.91 0 0 0 0 0 0 0 0 0.91 0.91 0 0 0 0 0 5.5 0 0.91 0 0 1.83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.91 0.91 0 0 0 0 0 0.13 0 0 2.457 47 86
0 0 0.55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.11 4.45 0 0.83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.27 0.27 0 0 0 0.052 0 0 0 0 1.2 4 54
0 0 0 0 0 1.63 0 0 0 0 0 0 0.81 0 0 0 0 0 3.27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.81 0 0 0 0 0 0.81 2.45 0 0 0 0 0 0 0 0 2.829 47 116
0.05 0 0.17 0 0.28 0 0 0 0.51 0 0 0.17 0 0.05 0 0 0 0.05 0.22 0 0.17 0 0 0 0.96 1.02 0.05 0 0 0 0 0 0.28 0 0 0.11 0.73 0 0 0 0 0 0 0 0 0 0 0 0.165 0.182 0.091 0 0.016 0 2.777 38 1161
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.943 0 0.943 0 0 2.166 5 13
0.17 0.26 1.21 0 0.43 0.6 0.43 0.26 0.69 0.52 0.26 1.3 0.17 0 0.6 0.78 0.17 1.39 2.43 0.17 1.13 0 0.95 0.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.08 0 0 0 0 0.08 0 0 0 0 0.108 0 0.271 0.243 0.013 6.395 583 1375
